,Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
8067,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2018,9.12,160297
8068,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2019,275.27,8678732
8069,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,GURITA,2020,93.67,1781518
8070,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,HIU,2020,6841.51,74227590
8071,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,IKAN LAINNYA,2020,1356.59,27131820
8072,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,JULUNG-JULUNG,2020,1568.38,22461640
8073,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KACI-KACI,2020,10052.24,330789575
8074,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2011,3925.0,134227373
8075,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2012,5038.0,158252811
8076,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2013,1223.0,180532676
8077,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2014,1782.0,310006363
8078,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2015,6550.0,424270946
8079,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2016,10615.0,610346580
8080,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2017,10762.17,204409705
8081,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2018,19272.5,1272644809
8082,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2019,6604.27,308715079
8083,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2020,12420.58,428293634
8084,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKATUA,2020,195.51,3379819
8085,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAPAS-KAPAS,2020,1008.93,13818925
8086,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KEMBUNG,2020,10363.87,277238732
8087,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KEPE-KEPE,2020,447.81,7612753
8088,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KEPITING,2020,1776.97,110767100
8089,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERANG,2020,3867.64,50787590
8090,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2011,4152.0,195304910
8091,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2012,5339.0,249188513
8092,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2013,5648.0,334908871
8093,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2014,6262.0,433928242
8094,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2015,6121.0,480339330
8095,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2016,9774.0,652083162
8096,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2017,3789.97,298464674
8097,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2018,9903.59,856450343
8098,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2019,4455.74,197330222
8099,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2020,7228.22,286209789
8100,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERONG-KERONG,2020,393.73,16216360
8101,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KETANG-KETANG,2020,221.86,4437200
8102,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KURISI,2020,5004.72,131473110
8103,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KURO,2020,697.57,26129790
8104,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2011,6994.0,176905844
8105,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2012,6593.0,164342210
8106,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2013,5761.0,139941766
8107,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2014,5314.0,149476726
8108,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2015,6105.0,194543597
8109,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2016,4709.0,132019946
8110,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2017,1470.41,44274235
8111,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2018,3454.6,79693868
8112,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2019,2756.72,109131674
8113,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KUWE,2020,3731.65,102407456
8114,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2011,108014.0,1270682958
8115,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2012,115517.0,1381920793
8116,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2013,119672.0,1477828320
8117,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2014,124064.0,1751247034
8118,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2015,76916.0,1171345609
8119,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2016,124512.0,1646008556
8120,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2017,111232.04,2114696386
8121,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2018,99569.83,2419216401
8122,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAINNYA,2019,132248.55,4198411276
8123,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2011,465.0,14318092
8124,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2012,480.0,14387941
8125,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2013,403.0,11792467
8126,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2014,657.0,24679000
8127,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2015,0.0,4681
8128,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2016,0.0,0
8129,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2017,4.28,74023
8130,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2018,12.04,248934
8131,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2019,30.55,593950
8132,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYANG,2020,557.78,5985073
8133,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYARAN,2020,601.48,7605780
8134,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LAYUR,2020,1304.77,20179600
8135,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LEMADANG,2020,2.49,28705
8136,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LEMURU,2020,14757.39,176664600
8137,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LENCAM,2020,2881.96,65741650
8138,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LIDAH,2020,78.58,785760
8139,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LOBSTER,2015,0.0,0
8140,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LOBSTER,2016,0.0,0
8141,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LOBSTER,2018,4.53,339532
8142,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LOBSTER,2019,0.12,7530
8143,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LOBSTER,2020,0.08,16910
8144,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,LOBSTER TAWAR,2020,36.83,2946400
8145,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,MANYUNG,2020,4441.08,104493853
8146,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARANG,2020,475.31,9506180
8147,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2011,7409.0,93970424
8148,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2012,7522.0,96175598
8149,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2013,8184.0,100816683
8150,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2014,10329.0,178434127
8151,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2015,1278.0,25718500
8152,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2016,2093.0,31315377
8153,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2017,3619.29,75988522
8154,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2018,8779.3,163838043
8155,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2019,4329.51,96740891
8156,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PARI,2020,6685.91,140278931
8157,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PASIR-PASIR,2020,760.75,22476240
8158,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PENYU,2011,0.0,0
8159,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PENYU,2012,0.0,0
8160,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PENYU,2013,0.0,0
8161,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PENYU,2014,0.0,0
8162,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PENYU,2015,1.0,26315
8163,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PENYU,2016,0.0,0
8164,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PEPEREK,2020,2565.76,59011257
8165,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,PISANG-PISANG,2020,278.14,6178482
8166,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2011,3995.0,101122918
8167,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2012,4610.0,120406370
8168,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2013,4331.0,128225541
8169,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2014,4172.0,128767210
8170,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2015,7267.0,313148236
8171,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2016,10385.0,316024733
8172,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2017,6427.31,251019756
8173,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2018,31182.07,1521425977
8174,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2019,14314.07,740379876
8175,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RAJUNGAN,2020,14912.12,733848700
8176,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2011,0.0,0
8177,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2012,0.0,0
8178,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2013,0.0,0
8179,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2014,0.0,0
8180,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2015,0.0,0
8181,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2016,0.0,0
8182,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SARDEN,2020,5490.58,54905770
8183,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SEBELAH,2020,127.02,4424380
8184,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SELAR,2020,13740.12,362785108
8185,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SEMBILANG,2020,31.8,774235
8186,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SETUHUK,2011,0.0,0
8187,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SETUHUK,2012,0.0,0
8188,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SETUHUK,2013,0.0,0
8189,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SETUHUK,2014,0.0,0
8190,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SETUHUK,2015,0.0,0
8191,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SETUHUK,2016,0.0,0
8192,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SETUHUK,2019,0.02,600
8193,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SOTONG,2020,361.3,11060360
8194,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SUNGLIR,2020,103.31,1298777
8195,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SWANGGI,2020,0.08,1101
8196,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TALANG-TALANG,2020,1764.04,30672180
8197,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2011,12426.0,390587114
8198,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2012,12581.0,435861897
8199,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2013,12388.0,452908629
8200,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2014,14136.0,639744770
8201,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2015,7893.0,352721512
8202,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2016,7881.0,311200022
8203,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2017,8063.27,378406600
8204,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2018,13823.62,811790831
8205,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2019,10421.96,684654380
8206,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TENGGIRI,2020,9964.01,578705100
8207,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2011,9155.0,101760264
8208,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2012,10037.0,93368910
8209,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2013,7829.0,93891928
8210,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2014,8703.0,78569116
8211,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2015,10265.0,63798654
8212,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2016,7435.0,63903596
8213,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2017,2233.05,22396684
8214,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2018,6534.13,77620640
8215,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2019,5221.98,66487119
8216,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERI,2020,4546.12,63793670
8217,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERIPANG,2020,1.84,140512
8218,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TERUBUK,2020,174.78,3278975
8219,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2011,8075.0,100790697
8220,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2012,9491.0,126509465
8221,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2013,7811.0,110221214
8222,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2014,7137.0,111530473
8223,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2015,4645.0,110134911
8224,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2016,1480.0,27538786
8225,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2017,45062.78,1120536612
8226,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2018,11179.43,393019682
8227,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2019,4886.4,85263273
8228,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2020,5291.61,102309968
8229,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2011,0.0,0
8230,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2012,0.0,0
8231,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2013,0.0,0
8232,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2014,0.0,0
8233,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2015,0.0,0
8234,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2016,0.0,0
8235,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2019,3.31,168228
8236,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2011,7317.0,256188147
8237,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2012,7839.0,271112420
8238,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2013,7682.0,365144564
8239,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2014,6067.0,219311459
8240,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2015,4403.0,201676164
8241,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2016,4237.0,177470183
8242,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2017,3441.65,216253672
8243,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2018,7065.38,525078651
8244,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2019,6271.55,487059472
8245,TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,UDANG,2020,5520.93,397346252
8246,TANGKAP LAUT,KEPULAUAN RIAU,ALU-ALU,2020,1013.09,15196280
8247,TANGKAP LAUT,KEPULAUAN RIAU,BARONANG,2020,7256.31,195154758
8248,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2011,7106.0,41243000
8249,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2012,1390.0,27733725
8250,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2013,1861.0,72815606
8251,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2014,1860.0,71687000
8252,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2015,2291.0,51096041
8253,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2016,2291.0,44434478
8254,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2017,298.09,24471183
8255,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2018,2154.34,114546325
8256,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2019,1178.87,46461785
8257,TANGKAP LAUT,KEPULAUAN RIAU,BAWAL,2020,1767.36,37389011
8258,TANGKAP LAUT,KEPULAUAN RIAU,BAYEMAN,2020,4239.64,42396380
8259,TANGKAP LAUT,KEPULAUAN RIAU,BELANAK,2020,5745.99,103207300
8260,TANGKAP LAUT,KEPULAUAN RIAU,BIJI NANGKA,2020,3284.93,39419120
8261,TANGKAP LAUT,KEPULAUAN RIAU,BILIS,2020,3454.25,34542490
8262,TANGKAP LAUT,KEPULAUAN RIAU,BULU AYAM,2020,579.87,16236440
8263,TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2011,0.0,0
8264,TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2012,0.0,0
8265,TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2013,0.0,0
8266,TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2014,0.0,0
8267,TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2015,1279.0,5547314
8268,TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2016,1279.0,17767730
8269,TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2017,99.73,1442282
8270,TANGKAP LAUT,KEPULAUAN RIAU,CUCUT,2011,0.0,0
8271,TANGKAP LAUT,KEPULAUAN RIAU,CUCUT,2012,1145.0,54177250
8272,TANGKAP LAUT,KEPULAUAN RIAU,CUCUT,2013,943.0,104746106
8273,TANGKAP LAUT,KEPULAUAN RIAU,CUCUT,2014,1259.0,93388423
8274,TANGKAP LAUT,KEPULAUAN RIAU,CUCUT,2015,2370.0,40031548
8275,TANGKAP LAUT,KEPULAUAN RIAU,CUCUT,2016,2445.0,38390403
8276,TANGKAP LAUT,KEPULAUAN RIAU,CUCUT,2017,169.55,2627412
8277,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2011,2768.0,36695000
8278,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2012,3590.0,49749057
8279,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2013,4741.0,116295712
8280,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2014,1890.0,91884485
8281,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2015,2226.0,90507000
8282,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2016,2226.0,41695319
8283,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2017,1019.53,43423468
8284,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2018,3865.31,109203498
8285,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2019,13523.79,485289932
8286,TANGKAP LAUT,KEPULAUAN RIAU,CUMI-CUMI,2020,30424.05,1056386000
8287,TANGKAP LAUT,KEPULAUAN RIAU,EKOR KUNING,2020,101.88,2477128
8288,TANGKAP LAUT,KEPULAUAN RIAU,GABUS,2015,0.0,0
8289,TANGKAP LAUT,KEPULAUAN RIAU,GABUS,2016,0.0,0
8290,TANGKAP LAUT,KEPULAUAN RIAU,GULAMAH,2020,1052.53,13087880
8291,TANGKAP LAUT,KEPULAUAN RIAU,GURITA,2011,0.0,0
8292,TANGKAP LAUT,KEPULAUAN RIAU,GURITA,2012,0.0,0
8293,TANGKAP LAUT,KEPULAUAN RIAU,GURITA,2013,0.0,0
8294,TANGKAP LAUT,KEPULAUAN RIAU,GURITA,2014,0.0,0
8295,TANGKAP LAUT,KEPULAUAN RIAU,GURITA,2015,0.0,0
8296,TANGKAP LAUT,KEPULAUAN RIAU,GURITA,2016,0.0,0
8297,TANGKAP LAUT,KEPULAUAN RIAU,GURITA,2017,0.57,11421
8298,TANGKAP LAUT,KEPULAUAN RIAU,GURITA,2020,1911.29,86007920
8299,TANGKAP LAUT,KEPULAUAN RIAU,HIU,2020,359.05,3590460
8300,TANGKAP LAUT,KEPULAUAN RIAU,KACI-KACI,2020,4154.5,77073810
8301,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2011,14606.0,159708500
8302,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2012,10982.0,219940851
8303,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2013,3140.0,399072484
8304,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2014,2822.0,299812344
8305,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2015,9547.0,187838655
8306,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2016,9547.0,176156488
8307,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2017,3265.92,113251150
8308,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2018,19122.51,1324341801
8309,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2019,21035.3,801877821
8310,TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2020,31518.56,888683052
8311,TANGKAP LAUT,KEPULAUAN RIAU,KEMBUNG,2020,16129.02,400068200
8312,TANGKAP LAUT,KEPULAUAN RIAU,KEPITING,2020,4672.44,474831025
8313,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2011,2572.0,24054000
8314,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2012,6569.0,329934163
8315,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2013,7779.0,603536713
8316,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2014,7828.0,285929281
8317,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2015,16047.0,427636821
8318,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2016,16057.0,351936652
8319,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2017,981.2,65190124
8320,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2018,13838.63,942506471
8321,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2019,27048.29,1496744583
8322,TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2020,28813.02,1585683000
8323,TANGKAP LAUT,KEPULAUAN RIAU,KURISI,2020,19661.34,507104480
8324,TANGKAP LAUT,KEPULAUAN RIAU,KURO,2020,584.48,10520550
8325,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2011,3178.0,6356000
8326,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2012,9831.0,117420782
8327,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2013,8138.0,195207091
8328,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2014,6625.0,210494798
8329,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2015,8848.0,228165602
8330,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2016,8848.0,203211451
8331,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2017,549.6,11074858
8332,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2018,1689.27,25339020
8333,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2019,2920.17,134670016
8334,TANGKAP LAUT,KEPULAUAN RIAU,KUWE,2020,14826.84,595324500
8335,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2011,81099.0,419011500
8336,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2012,63785.0,871130105
8337,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2013,66695.0,1349756232
8338,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2014,71180.0,1247772701
8339,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2015,63795.0,1118106433
8340,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2016,64425.0,887319931
8341,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2017,25502.38,623452467
8342,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2018,21704.14,685622728
8343,TANGKAP LAUT,KEPULAUAN RIAU,LAINNYA,2019,95092.42,2474016526
8344,TANGKAP LAUT,KEPULAUAN RIAU,LAYANG,2011,0.0,0
8345,TANGKAP LAUT,KEPULAUAN RIAU,LAYANG,2012,3661.0,24931630
8346,TANGKAP LAUT,KEPULAUAN RIAU,LAYANG,2013,2444.0,21426912
8347,TANGKAP LAUT,KEPULAUAN RIAU,LAYANG,2014,3714.0,35576300
8348,TANGKAP LAUT,KEPULAUAN RIAU,LAYANG,2015,3212.0,23074000
